444	878	404	0.3215644061565399	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
454	882	442	0.30208268761634827	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
843	908	390	0.2869481146335602	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
856	912	414	0.284153014421463	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
870	736	197	0.27432602643966675	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
854	912	433	0.2738955616950989	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
147	781	410	0.250863641500473	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
765	703	199	0.2467392086982727	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
440	69	320	0.24112050235271454	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
323	18	96	0.23194323480129242	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
329	99	138	0.22734972834587097	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
356	823	404	0.2242610603570938	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
320	17	112	0.22383274137973785	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
273	502	369	0.22057633101940155	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
636	429	352	0.21693432331085205	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
797	625	185	0.21519704163074493	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
314	802	401	0.20782093703746796	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
227	853	412	0.2055262327194214	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
311	807	425	0.2002754807472229	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
817	756	193	0.19815213978290558	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
889	669	180	0.19321683049201965	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
863	700	201	0.19262664020061493	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
303	19	139	0.18910449743270874	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
635	393	355	0.1817486435174942	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
447	48	364	0.17351838946342468	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
247	487	374	0.17218942940235138	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
246	845	404	0.17131151258945465	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
316	827	411	0.1712041050195694	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
328	844	427	0.17119617760181427	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
490	784	391	0.17046310007572174	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
301	827	400	0.1686684489250183	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
99	907	258	0.16829751431941986	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
329	843	404	0.16602325439453125	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
879	635	179	0.16297775506973267	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
772	791	215	0.16218622028827667	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
287	827	402	0.16157662868499756	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
304	85	134	0.1609238237142563	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
269	555	318	0.16087983548641205	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
783	775	298	0.1585417538881302	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
374	420	287	0.15574999153614044	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
376	834	398	0.15373484790325165	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
789	859	326	0.1535952389240265	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
285	110	142	0.1525680124759674	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
462	511	305	0.15210002660751343	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
82	832	321	0.15209944546222687	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
466	510	288	0.15183082222938538	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
269	472	257	0.15127839148044586	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
921	710	192	0.15078657865524292	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
89	822	248	0.14893580973148346	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
932	608	177	0.14884114265441895	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
271	715	337	0.14871250092983246	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
487	858	314	0.14833007752895355	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
770	785	239	0.14772072434425354	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
157	568	330	0.14770017564296722	/g/kosinski/vmaurer/ribosomePaper/templates_inverted_2k/emd3228_19
