x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
442,887,427,781,74.8398289682706,781,74.8398289682706,Ribosome,93.4986630920464,0.485667735338211,emoji,16
444,873,402,1273,66.8804904288239,781,50.9901951359279,Ribosome,77.5435361587283,0.465141624212265,emoji,16
456,877,446,888,104.809350727881,781,92.217135067188,Ribosome,104.809350727881,0.436453342437744,emoji,16
840,905,392,1459,65.749524713111,1033,44.9555335859781,Ribosome,65.749524713111,0.403676599264145,emoji,16
861,911,426,1033,84.6758525200662,942,82.3164625090267,Ribosome,84.6758525200662,0.370511472225189,emoji,16
869,733,201,652,41.9165838302694,99,34.0881210981186,Ribosome,41.9165838302694,0.36366668343544,emoji,16
761,700,195,1109,76.0394634384015,913,73.5255057786072,Ribosome,76.0394634384015,0.357387006282806,emoji,16
331,100,132,,,752,230.230319462924,,,0.344544380903244,emoji,16
150,781,401,743,41.821047332653,743,41.821047332653,Ribosome,41.821047332653,0.344379514455795,emoji,16
358,824,403,875,73.8782782690555,1636,73.4370478709486,Ribosome,73.8782782690555,0.342420250177383,emoji,16
438,71,321,,,252,220.658106581199,,,0.325469166040421,emoji,16
276,502,373,1077,72.6154253585283,955,52.4309069156733,Ribosome,72.6154253585283,0.300254791975021,emoji,16
318,17,106,,,752,314.302402154358,,,0.298254579305649,emoji,16
801,620,187,,,1120,131.015266286032,,,0.288918793201447,emoji,16
637,432,351,,,1051,174.051716452323,,,0.284415185451508,emoji,16
223,852,411,904,69.3541635375988,346,49.6084670192499,Ribosome,74.1080292545956,0.27375316619873,emoji,16
310,800,428,1141,113.446022407134,1215,87.6241975712189,Ribosome,130.545011394538,0.272295266389847,emoji,16
301,899,431,,,346,103.894176930182,,,0.265342891216278,emoji,16
307,17,132,,,340,314.130546111008,,,0.258993417024612,emoji,16
253,496,372,1037,99.2471662063961,955,56.2227711874824,Ribosome,99.2471662063961,0.254353433847427,emoji,16
325,898,402,,,1233,77.6530746332687,,,0.25396454334259,emoji,16
860,705,206,99,36.4417343165772,99,36.4417343165772,Ribosome,36.4417343165772,0.240996658802032,emoji,16
816,758,199,131,39.7994974842648,653,37.1752605908822,Ribosome,65.1536645170477,0.239740163087845,emoji,16
645,397,347,,,1357,200.374649095139,,,0.234830379486084,emoji,16
296,823,395,991,71.0211236182588,1215,49.5176736125598,Ribosome,93.2308961664533,0.234067156910896,emoji,16
489,783,392,878,53.8887743412299,878,53.8887743412299,Ribosome,53.8887743412299,0.229354113340378,emoji,16
890,671,189,,,1457,65.3834841531101,,,0.225553870201111,emoji,16
446,43,358,,,252,258.342795525635,,,0.223178967833519,emoji,16
885,634,180,,,1457,100.259662875954,,,0.221170321106911,emoji,16
253,848,400,1018,61.1310068623117,346,42.7784992724149,Ribosome,78.3007024234138,0.221074774861336,emoji,16
533,91,318,,,140,235.518576762004,,,0.221006795763969,emoji,16
99,899,261,763,9.2736184954957,763,9.2736184954957,Ribosome,9.2736184954957,0.218268796801567,emoji,16
936,22,132,,,752,572.897023905693,,,0.218099489808083,emoji,16
851,21,173,,,752,499.811964642704,,,0.212996780872345,emoji,16
326,842,400,977,127.192767089957,1215,70.8096038684019,Ribosome,127.192767089957,0.209132358431816,emoji,16
287,109,138,,,1645,242.76325916415,,,0.204770863056183,emoji,16
513,582,305,210,13.3790881602597,368,7.34846922834954,Ribosome,13.3790881602597,0.20372799038887,emoji,16
783,771,295,161,8.24621125123532,161,8.24621125123532,Ribosome,8.24621125123532,0.202768102288246,emoji,16
914,21,173,,,752,553.12295197361,,,0.202385500073433,emoji,16
305,83,139,,,340,256.126921661898,,,0.201383665204048,emoji,16
92,818,250,733,4.69041575982343,733,4.69041575982343,Ribosome,4.69041575982343,0.199114426970482,emoji,16
747,722,209,59,97.4987179402888,1109,57.3585215988,Ribosome,97.4987179402888,0.199073106050491,emoji,16
877,20,243,,,340,526.522554122803,,,0.198322147130966,emoji,16
620,626,366,1137,36.6742416417845,1137,36.6742416417845,Ribosome,36.6742416417845,0.198099195957184,emoji,16
351,853,397,1448,87.4814266001647,530,66.3701740241805,Ribosome,87.4814266001647,0.19753997027874,emoji,16
769,784,234,727,20.712315177208,1355,13,Ribosome,20.712315177208,0.197461172938347,emoji,16
586,718,288,165,4.47213595499958,165,4.47213595499958,Ribosome,4.47213595499958,0.196769014000893,emoji,16
786,853,338,1043,10.7238052947636,1043,10.7238052947636,Ribosome,10.7238052947636,0.194549977779388,emoji,16
300,909,251,134,3.16227766016838,134,3.16227766016838,Ribosome,3.16227766016838,0.194158732891083,emoji,16
385,836,392,433,69.3181073024935,872,57.6367938039583,Ribosome,69.3181073024935,0.192815408110619,emoji,16
770,785,203,402,37.8549864614954,1275,35.9722114972099,Ribosome,35.9722114972099,0.19255293905735,emoji,16
930,602,176,,,1457,125.972219159623,,,0.192354887723923,emoji,16
523,639,328,1550,6.32455532033676,1550,6.32455532033676,Ribosome,6.32455532033676,0.190756902098656,emoji,16
902,21,192,,,752,543.280774554005,,,0.19043830037117,emoji,16
406,717,304,1300,4.24264068711929,1300,4.24264068711929,Ribosome,4.24264068711929,0.190133184194565,emoji,16
91,819,264,389,3.74165738677394,389,3.74165738677394,Ribosome,3.74165738677394,0.189357697963715,emoji,16
658,711,213,554,6.70820393249937,554,6.70820393249937,Ribosome,26.4764045897475,0.188898965716362,emoji,16
904,620,181,,,1457,107.675438239182,,,0.188874527812004,emoji,16
880,770,197,1397,52.0960651105244,1241,48.8671668914825,Ribosome,52.0960651105244,0.188761323690414,emoji,16
750,722,196,1275,88.4194548727824,1109,68.3666585405489,Ribosome,72.642962494656,0.188757836818695,emoji,16
746,611,191,,,1620,99.2219733728371,,,0.188686668872833,emoji,16
321,208,261,,,252,112.080328336421,,,0.188507050275803,emoji,16
156,907,272,31,36.5650105975644,31,36.5650105975644,Ribosome,36.5650105975644,0.188370510935783,emoji,16
329,18,147,,,340,302.631789473611,,,0.188370376825333,emoji,16
271,470,259,66,34.8998567332303,1198,5.74456264653803,Ribosome,5.74456264653803,0.185763627290726,emoji,16
183,788,318,511,17.4355957741627,1293,8.36660026534076,Ribosome,8.36660026534076,0.18528214097023,emoji,16
377,799,338,1636,6.48074069840786,1636,6.48074069840786,Ribosome,6.48074069840786,0.18453785777092,emoji,16
810,882,330,1143,10.4880884817015,1143,10.4880884817015,Ribosome,10.4880884817015,0.184202238917351,emoji,16
644,870,227,480,9,480,9,Ribosome,9,0.184134617447853,emoji,16
43,840,263,75,8.60232526704263,75,8.60232526704263,Ribosome,8.60232526704263,0.184005782008171,emoji,16
267,559,317,1409,6.48074069840786,1409,6.48074069840786,Ribosome,6.48074069840786,0.183445394039154,emoji,16
386,332,211,142,3.16227766016838,142,3.16227766016838,Ribosome,3.16227766016838,0.183291435241699,emoji,16
641,808,316,1026,15.6524758424985,96,7.07106781186548,Ribosome,15.6524758424985,0.182960867881775,emoji,16
358,675,288,301,4.12310562561766,301,4.12310562561766,Ribosome,4.12310562561766,0.182936877012253,emoji,16
856,902,350,942,6.78232998312527,942,6.78232998312527,Ribosome,6.78232998312527,0.182907253503799,emoji,16
912,796,243,684,5.47722557505166,684,5.47722557505166,Ribosome,5.47722557505166,0.18235370516777,emoji,16
147,371,287,,,163,158.461351754931,,,0.182258799672127,emoji,16
829,813,305,1612,21.095023109729,1345,6.08276253029822,Ribosome,21.095023109729,0.181962296366692,emoji,16
766,754,300,182,6.48074069840786,182,6.48074069840786,Ribosome,6.48074069840786,0.18166846036911,emoji,16
83,829,324,1455,13.7477270848675,410,5.19615242270663,Ribosome,13.7477270848675,0.180820524692535,emoji,16
430,516,204,866,8.12403840463596,369,7.48331477354788,Ribosome,8.12403840463596,0.180580586194992,emoji,16
333,848,440,,,1215,108.531101533155,,,0.179986506700516,emoji,16
795,856,248,1478,9.4339811320566,1478,9.4339811320566,Ribosome,9.4339811320566,0.179163590073586,emoji,16
479,900,430,116,84.154619599877,781,80.6597793203031,Ribosome,84.154619599877,0.178536787629128,emoji,16
145,856,307,1,21.6794833886788,1547,8.60232526704263,Ribosome,21.6794833886788,0.178527399897575,emoji,16
424,809,341,1465,12.1243556529821,1465,12.1243556529821,Ribosome,12.1243556529821,0.178365901112556,emoji,16
451,437,269,1553,22.494443758404,1502,6.16441400296898,Ribosome,22.494443758404,0.17768032848835,emoji,16
741,871,305,157,20.0249843945008,1458,14.456832294801,Ribosome,20.0249843945008,0.176610738039017,emoji,16
91,900,290,363,25.3968501984006,763,24.1246761636296,Ribosome,25.3968501984006,0.176091879606247,emoji,16
60,699,340,1039,6.08276253029822,1039,6.08276253029822,Ribosome,6.08276253029822,0.175992891192436,emoji,16
350,639,258,1519,5.65685424949238,1519,5.65685424949238,Ribosome,5.65685424949238,0.175180345773697,emoji,16
775,823,227,57,32.0156211871642,402,8.48528137423857,Ribosome,32.0156211871642,0.174941867589951,emoji,16
310,838,433,,,1215,91.438503924769,Ribosome,137.887635413767,0.174931943416595,emoji,16
291,208,250,,,252,137.014597762428,,,0.17490229010582,emoji,16
420,879,356,1054,11.0453610171873,1054,11.0453610171873,Ribosome,11.0453610171873,0.174637719988823,emoji,16
862,786,240,30,14.8996644257513,1397,7.14142842854285,Ribosome,14.8996644257513,0.174418821930885,emoji,16
466,582,286,1429,6.70820393249937,1429,6.70820393249937,Ribosome,6.70820393249937,0.173873841762543,emoji,16
380,823,323,463,39.4208066888541,1331,10.4403065089106,Ribosome,10.4403065089106,0.173744112253189,emoji,16
843,20,203,,,752,494.927267383805,,,0.173729062080383,emoji,16
394,586,281,1487,15.2643375224737,1487,15.2643375224737,Ribosome,15.2643375224737,0.173609808087349,emoji,16
315,629,305,359,26.5706605111729,187,7.07106781186548,Ribosome,26.5706605111729,0.173322334885597,emoji,16
34,688,344,1406,9.48683298050514,1406,9.48683298050514,Ribosome,9.48683298050514,0.173277273774147,emoji,16
455,866,303,499,11.7473401244707,499,11.7473401244707,Ribosome,11.7473401244707,0.173262342810631,emoji,16
627,909,242,25,7.14142842854285,25,7.14142842854285,Ribosome,7.14142842854285,0.173154130578041,emoji,16
453,577,328,1157,7.07106781186548,1157,7.07106781186548,Ribosome,7.07106781186548,0.172445356845856,emoji,16
457,646,232,841,26.3818119165458,1274,6.16441400296898,Ribosome,26.3818119165458,0.172101706266403,emoji,16
21,729,320,884,5.09901951359278,884,5.09901951359278,Ribosome,5.09901951359278,0.172071173787117,emoji,16
