x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
857,911,428,,,942,84.2140130857092,,,0.435003250837326,emoji,13
839,907,391,,,1033,43.6692111217961,,,0.427140146493912,emoji,13
21,908,329,,,1446,40.8166632639171,,,0.370924204587936,emoji,13
441,886,422,,,781,70.1569668671615,,,0.367273360490799,emoji,13
29,912,279,,,1446,60.1165534607566,,,0.360866993665695,emoji,13
311,912,412,,,1233,96.4261375354214,,,0.355976670980454,emoji,13
276,505,368,,,955,48.425200051213,,,0.344217777252197,emoji,13
150,776,400,743,39.1024295920343,743,39.1024295920343,Ribosome,39.1024295920343,0.336639821529388,emoji,13
640,430,347,,,1051,176.85304634074,,,0.332554042339325,emoji,13
444,870,403,,,781,52.5927751692188,,,0.332446217536926,emoji,13
319,15,99,,,752,317.206557309271,,,0.323072046041489,emoji,13
798,624,184,,,1620,129.587808068506,,,0.318179905414581,emoji,13
874,738,191,,,99,44.9666543118342,,,0.317447185516357,emoji,13
813,752,196,,,653,40.4227658628155,,,0.316370218992233,emoji,13
332,98,133,,,752,231.365511690917,,,0.315153121948242,emoji,13
146,788,424,,,743,65.5515064662895,,,0.307601243257523,emoji,13
307,16,127,,,340,315.93986769637,,,0.300379872322083,emoji,13
357,827,400,,,1636,72.2357252334328,,,0.300126492977142,emoji,13
486,787,387,,,878,46.8401537145215,,,0.293952256441116,emoji,13
316,805,428,,,1215,88.5494212290515,,,0.29351481795311,emoji,13
325,898,397,,,1233,73.9256383131049,,,0.290310502052307,emoji,13
763,697,192,,,913,77.3045923603508,,,0.285793393850327,emoji,13
332,846,427,,,1215,96.5867485734974,,,0.283603936433792,emoji,13
222,851,408,,,346,47.0956473572665,,,0.28234189748764,emoji,13
775,706,195,,,1342,69.2964645562817,,,0.275199711322784,emoji,13
251,845,398,,,346,41.024382993532,Ribosome,57.3236425918661,0.274392992258072,emoji,13
435,69,317,,,252,221.348142074877,,,0.273453027009964,emoji,13
254,486,368,,,955,52.0384473250308,,,0.272295147180557,emoji,13
764,698,208,,,913,61.8869937870632,,,0.269113451242447,emoji,13
324,841,406,,,1215,74.0337760755184,,,0.263909935951233,emoji,13
303,895,430,,,346,103.048532255438,,,0.263741165399551,emoji,13
450,47,357,,,252,255.017646448241,,,0.263439148664475,emoji,13
641,394,345,,,1357,198.959794933549,,,0.262614876031876,emoji,13
289,106,140,,,1645,243.940566532096,,,0.260135293006897,emoji,13
640,382,350,,,1357,207.251055485853,,,0.249524503946304,emoji,13
880,631,185,,,1457,102.190997646564,,,0.248829483985901,emoji,13
380,830,396,,,1448,63.166446789415,,,0.242680922150612,emoji,13
312,835,420,,,1215,79.4292137692424,,,0.236119821667671,emoji,13
