x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
446,891,428,1273,94.451045520947,781,75.3923072998831,Ribosome,94.451045520947,0.378562808036804,emoji,19
442,878,405,102,85.0529246998597,781,53.6842621258782,Ribosome,85.0529246998597,0.360184252262116,emoji,19
842,907,387,793,68.2715167547931,1033,41.1582312545134,Ribosome,68.2715167547931,0.277194261550903,emoji,19
871,734,196,633,84.5281018360167,99,39.0640499692492,Ribosome,84.5281018360167,0.273504972457886,emoji,19
764,703,194,1355,94.175368329516,913,73.9256383131049,Ribosome,94.175368329516,0.249392822384834,emoji,19
352,822,404,437,110.824185086108,1636,74.953318805774,Ribosome,74.953318805774,0.224789381027222,emoji,19
149,783,400,435,65.1229606206598,743,41.7013189239861,Ribosome,65.1229606206598,0.223474517464638,emoji,19
440,66,318,,,252,225.237652269775,,,0.221633180975914,emoji,19
331,96,133,,,752,233.574399282113,,,0.206566214561462,emoji,19
319,15,108,,,752,315.34267075675,,,0.200695231556892,emoji,19
888,673,184,1457,68.0147042925278,1457,68.0147042925278,Ribosome,68.0147042925278,0.189233094453812,emoji,19
315,801,418,1141,103.990384170845,1215,80.0124990235901,Ribosome,88.7355622059161,0.184067592024803,emoji,19
798,619,191,,,1120,127.972653328748,,,0.176586255431175,emoji,19
298,826,398,991,75.6703376495705,1215,53.1224999411737,Ribosome,53.1224999411737,0.172777235507965,emoji,19
226,854,409,904,70.4485627958442,346,46.8614980554399,Ribosome,76.7137536560427,0.171992465853691,emoji,19
860,699,203,99,42.2018956920184,99,42.2018956920184,Ribosome,42.2018956920184,0.170832172036171,emoji,19
278,498,365,1579,83.8391316748927,955,43.7378554572581,Ribosome,83.8391316748927,0.170038372278214,emoji,19
643,428,351,,,1051,181.102181102272,,,0.16721186041832,emoji,19
810,753,199,593,67.0074622710038,653,37.9077828420497,Ribosome,67.0074622710038,0.154666721820831,emoji,19
330,846,412,1215,83.4625664594613,1215,83.4625664594613,Ribosome,108.779593674549,0.153117895126343,emoji,19
250,494,375,1037,102.654761214471,955,60.0749531835024,Ribosome,102.654761214471,0.152262046933174,emoji,19
249,850,402,1348,46.7653718043597,346,42.5440947723653,Ribosome,46.7653718043597,0.149708911776543,emoji,19
328,842,424,977,142.457011059477,1215,91.1372591205156,Ribosome,142.457011059477,0.147882536053658,emoji,19
642,388,353,,,1357,205.255937794744,,,0.140381321310997,emoji,19
879,636,173,,,1457,104.254496305915,,,0.137113094329834,emoji,19
307,86,145,,,340,251.519382950897,,,0.129567265510559,emoji,19
268,556,311,780,27.2029410174709,906,12.0415945787923,Ribosome,27.2029410174709,0.128462091088295,emoji,19
918,711,189,561,45.0998891351187,1457,39.3319208785943,Ribosome,45.0998891351187,0.127956509590149,emoji,19
268,717,342,890,9.05538513813742,890,9.05538513813742,Ribosome,9.05538513813742,0.125686898827553,emoji,19
488,860,313,883,10.4880884817015,1606,9.2736184954957,Ribosome,10.4880884817015,0.125542253255844,emoji,19
750,724,209,59,97.205966895042,1109,55.8121850495033,Ribosome,97.205966895042,0.12521393597126,emoji,19
252,650,301,736,12.0830459735946,1434,11.2249721603218,Ribosome,12.0830459735946,0.124748036265373,emoji,19
422,882,358,1054,12.6885775404495,1054,12.6885775404495,Ribosome,12.6885775404495,0.124421671032906,emoji,19
118,898,287,363,9,363,9,Ribosome,9,0.123936541378498,emoji,19
372,803,331,361,23.6220236220354,1636,10,Ribosome,23.6220236220354,0.122417643666267,emoji,19
822,908,350,1033,2.82842712474619,1033,2.82842712474619,Ribosome,2.82842712474619,0.122116848826408,emoji,19
784,774,289,161,5.47722557505166,161,5.47722557505166,Ribosome,5.47722557505166,0.121058084070683,emoji,19
483,793,388,878,43.3589667773576,878,43.3589667773576,Ribosome,49.3355855341761,0.120595991611481,emoji,19
768,788,236,727,16.9115345252878,1275,11.0453610171873,Ribosome,16.9115345252878,0.120301552116871,emoji,19
83,826,317,1455,9.4339811320566,1455,9.4339811320566,Ribosome,9.4339811320566,0.120244927704334,emoji,19
37,844,273,937,12.369316876853,1210,10.816653826392,Ribosome,12.369316876853,0.119459018111229,emoji,19
36,841,257,75,5.8309518948453,75,5.8309518948453,Ribosome,5.8309518948453,0.119347490370274,emoji,19
382,839,398,1448,68.5492523664555,872,63.9061812346818,Ribosome,68.5492523664555,0.118929423391819,emoji,19
264,554,326,1409,11.3578166916005,1011,9.89949493661167,Ribosome,11.3578166916005,0.118534222245216,emoji,19
931,609,176,,,1457,119.787311515035,,,0.117662377655506,emoji,19
89,822,243,88,8.18535277187245,88,8.18535277187245,Ribosome,8.18535277187245,0.11748480796814,emoji,19
921,739,285,295,6.40312423743285,295,6.40312423743285,Ribosome,6.40312423743285,0.117310926318169,emoji,19
308,556,219,785,6.48074069840786,785,6.48074069840786,Ribosome,6.48074069840786,0.117264963686466,emoji,19
400,670,249,510,10.295630140987,510,10.295630140987,Ribosome,10.295630140987,0.116907998919487,emoji,19
271,472,260,66,34.0147027033899,1198,6.48074069840786,Ribosome,34.0147027033899,0.116796247661114,emoji,19
146,856,300,967,16.1554944214035,1547,11.5758369027902,Ribosome,16.1554944214035,0.116296343505383,emoji,19
516,585,304,210,9.38083151964686,210,9.38083151964686,Ribosome,9.38083151964686,0.116261303424835,emoji,19
363,790,328,708,15.1327459504216,1636,13.6747943311773,Ribosome,15.1327459504216,0.116171061992645,emoji,19
521,644,322,1550,8.30662386291808,1550,8.30662386291808,Ribosome,8.30662386291808,0.115782625973225,emoji,19
72,706,316,949,26.8886593194975,951,9.8488578017961,Ribosome,26.8886593194975,0.115764111280441,emoji,19
383,328,213,142,7.28010988928052,142,7.28010988928052,Ribosome,7.28010988928052,0.115481317043304,emoji,19
562,696,279,909,9,909,9,Ribosome,31.3687742827162,0.115330643951893,emoji,19
434,309,175,752,10.4403065089106,752,10.4403065089106,Ribosome,10.4403065089106,0.115249007940292,emoji,19
329,617,287,388,10.816653826392,388,10.816653826392,Ribosome,10.816653826392,0.114891894161701,emoji,19
242,551,231,424,17.3781471969828,629,9.21954445729289,Ribosome,17.3781471969828,0.114129662513733,emoji,19
918,637,181,,,1457,91.9293206762674,,,0.113728515803814,emoji,19
199,894,287,705,8.71779788708135,705,8.71779788708135,Ribosome,8.71779788708135,0.11352750658989,emoji,19
51,846,299,204,7.81024967590665,204,7.81024967590665,Ribosome,7.81024967590665,0.113480411469936,emoji,19
43,884,351,896,21.4709105535839,1468,15.556349186104,Ribosome,21.4709105535839,0.113194696605206,emoji,19
340,912,337,567,30.3315017762062,567,30.3315017762062,Ribosome,30.3315017762062,0.11315643787384,emoji,19
783,859,339,1043,12.2065556157337,1043,12.2065556157337,Ribosome,12.2065556157337,0.113077774643898,emoji,19
350,758,316,945,11.7046999107196,539,9.4339811320566,Ribosome,9.4339811320566,0.112892843782902,emoji,19
887,741,233,652,7,652,7,Ribosome,7,0.112148322165012,emoji,19
302,434,287,734,7.34846922834954,734,7.34846922834954,Ribosome,7.34846922834954,0.111747466027737,emoji,19
426,811,345,1465,15.5884572681199,433,13.7840487520902,Ribosome,15.5884572681199,0.111472733318806,emoji,19
156,566,338,1088,5.3851648071345,1088,5.3851648071345,Ribosome,5.3851648071345,0.111470408737659,emoji,19
749,613,179,,,1620,105.688220724923,,,0.111244514584541,emoji,19
410,703,251,120,8.77496438739212,120,8.77496438739212,Ribosome,8.77496438739212,0.111123077571392,emoji,19
142,586,288,164,78.0448588953814,218,2.44948974278318,Ribosome,99.4132787911152,0.111104317009449,emoji,19
335,901,297,1282,24.4131112314674,1282,24.4131112314674,Ribosome,24.4131112314674,0.110899113118649,emoji,19
283,815,344,126,16.6132477258362,1215,6.78232998312527,Ribosome,16.6132477258362,0.110828913748264,emoji,19
457,869,302,499,12.5698050899765,499,12.5698050899765,Ribosome,12.5698050899765,0.110603488981724,emoji,19
590,718,287,165,5.74456264653803,165,5.74456264653803,Ribosome,5.74456264653803,0.110249221324921,emoji,19
295,861,257,26,13.1909059582729,728,12.7279220613579,Ribosome,13.1909059582729,0.109828196465969,emoji,19
701,680,245,764,8.60232526704263,1620,8.06225774829855,Ribosome,20.6155281280883,0.109727799892426,emoji,19
520,775,305,971,13.1909059582729,1635,8.06225774829855,Ribosome,13.1909059582729,0.109576866030693,emoji,19
343,544,238,1318,14.8996644257513,615,7.21110255092798,Ribosome,14.8996644257513,0.109345346689224,emoji,19
825,819,293,1345,9.8488578017961,1345,9.8488578017961,Ribosome,9.8488578017961,0.109087929129601,emoji,19
432,878,338,1154,9.4339811320566,1154,9.4339811320566,Ribosome,9.4339811320566,0.108948715031147,emoji,19
774,804,269,241,6.40312423743285,241,6.40312423743285,Ribosome,6.40312423743285,0.108802132308483,emoji,19
515,774,291,149,8.48528137423857,149,8.48528137423857,Ribosome,8.48528137423857,0.108786456286907,emoji,19
200,815,342,1265,8.36660026534076,1265,8.36660026534076,Ribosome,8.36660026534076,0.108764544129372,emoji,19
205,660,322,928,38.6522961801754,1229,7.81024967590665,Ribosome,57.0438427878067,0.108596727252007,emoji,19
589,716,275,1442,9.9498743710662,1442,9.9498743710662,Ribosome,9.9498743710662,0.108560130000114,emoji,19
552,611,208,507,65.8862656401165,466,8.60232526704263,Ribosome,65.8862656401165,0.10847420245409,emoji,19
767,783,207,402,38.0525951808809,1275,33.1209903233584,Ribosome,38.0525951808809,0.108435086905956,emoji,19
430,838,306,926,6.16441400296898,926,6.16441400296898,Ribosome,6.16441400296898,0.108315348625183,emoji,19
906,620,174,,,1457,110.693269894786,,,0.108193077147007,emoji,19
352,856,403,1636,92.0706250657613,530,71.6309988761849,Ribosome,86.9252552484029,0.108035542070866,emoji,19
853,903,351,1086,21.6564078277077,942,8.30662386291808,Ribosome,21.6564078277077,0.107867397367954,emoji,19
294,446,263,124,17.058722109232,357,10.3440804327886,Ribosome,17.058722109232,0.107770472764969,emoji,19
388,586,297,89,6.78232998312527,89,6.78232998312527,Ribosome,6.78232998312527,0.107391208410263,emoji,19
147,583,257,35,31.2569992161756,1634,8.06225774829855,Ribosome,31.2569992161756,0.107104279100895,emoji,19
66,851,322,418,17.3781471969828,418,17.3781471969828,Ribosome,17.3781471969828,0.107095010578632,emoji,19
549,608,196,867,81.816868676331,466,15.1657508881031,Ribosome,81.816868676331,0.106981180608273,emoji,19
167,885,320,1153,13.490737563232,1153,13.490737563232,FAS,16.6132477258362,0.106905616819859,emoji,19
142,586,270,675,70.0357051795725,218,17.1464281994822,Ribosome,70.0357051795725,0.106687843799591,emoji,19
44,821,337,990,25.3377189186399,1326,10.4880884817015,Ribosome,25.3377189186399,0.106581211090088,emoji,19
836,724,203,620,62.4579858785088,99,47.5184174820669,Ribosome,62.4579858785088,0.106535390019417,emoji,19
169,597,232,1250,7.68114574786861,1250,7.68114574786861,Ribosome,7.68114574786861,0.106512226164341,emoji,19
465,879,348,1589,7.81024967590665,1589,7.81024967590665,Ribosome,7.81024967590665,0.106354176998138,emoji,19
784,860,324,1328,9.2736184954957,1328,9.2736184954957,Ribosome,9.2736184954957,0.106311619281769,emoji,19
45,830,317,525,11.5758369027902,525,11.5758369027902,Ribosome,11.5758369027902,0.106239773333073,emoji,19
406,904,301,203,7.87400787401181,203,7.87400787401181,Ribosome,7.87400787401181,0.106210775673389,emoji,19
626,846,233,1559,13.076696830622,599,9.53939201416946,Ribosome,35.2278299076171,0.106070034205914,emoji,19
463,506,301,1096,25.7681974534503,195,5.8309518948453,Ribosome,25.7681974534503,0.105961374938488,emoji,19
595,809,319,982,18,1402,10.3923048454133,Ribosome,18,0.105829872190952,emoji,19
536,94,319,,,140,234.874434538968,,,0.105737507343292,emoji,19
301,815,308,150,17.8044938147649,374,7.34846922834954,Ribosome,17.8044938147649,0.105602711439133,emoji,19
497,569,233,796,28.8617393793236,1392,9.9498743710662,Ribosome,28.8617393793236,0.10542843490839,emoji,19
904,720,195,817,58.0086200490927,1457,35.6931365951495,Ribosome,58.0086200490927,0.105281040072441,emoji,19
316,210,263,,,252,114.197197864046,,,0.105270080268383,emoji,19
422,466,297,541,31.4642654451046,154,5.47722557505166,Ribosome,12.4096736459909,0.10525294393301,emoji,19
693,678,228,765,36.7287353444139,1620,12.0830459735946,Ribosome,36.7287353444139,0.105221673846245,emoji,19
755,788,293,555,31.890437438204,1545,9,Ribosome,31.890437438204,0.105188436806202,emoji,19
366,852,314,1331,25.5147016443462,1449,12.2065556157337,Ribosome,25.5147016443462,0.105166554450989,emoji,19
846,809,335,563,18.1383571472171,1505,15.0332963783729,Ribosome,18.1383571472171,0.105115450918674,emoji,19
451,697,336,366,10.7238052947636,366,10.7238052947636,Ribosome,14.3527000944073,0.105080813169479,emoji,19
415,539,321,968,9.05538513813742,968,9.05538513813742,Ribosome,9.05538513813742,0.104881621897221,emoji,19
420,549,227,1531,9,1531,9,Ribosome,9,0.104876160621643,emoji,19
529,780,327,1202,18.0554700852678,407,6.70820393249937,Ribosome,6.70820393249937,0.104821369051933,emoji,19
395,438,282,270,9.38083151964686,270,9.38083151964686,Ribosome,9.38083151964686,0.10472034662962,emoji,19
912,795,252,1537,18.4932420089069,684,8.12403840463596,Ribosome,18.4932420089069,0.104522064328194,emoji,19
160,586,329,1048,66.0378679243962,1146,7.81024967590665,Ribosome,66.0378679243962,0.104465454816818,emoji,19
388,582,270,1487,6,1487,6,Ribosome,6,0.104298755526543,emoji,19
422,809,323,976,11.7046999107196,1465,9.9498743710662,Ribosome,11.7046999107196,0.104245908558369,emoji,19
538,96,306,,,140,231.743392570317,,,0.103915572166443,emoji,19
352,699,252,129,13.9642400437689,129,13.9642400437689,Ribosome,13.9642400437689,0.103628844022751,emoji,19
404,286,285,252,9.4339811320566,252,9.4339811320566,Ribosome,9.4339811320566,0.103598989546299,emoji,19
428,734,304,1526,10.6301458127347,1526,10.6301458127347,Ribosome,10.6301458127347,0.10357216745615,emoji,19
601,797,307,1402,12.9614813968157,1211,12.4498995979887,Ribosome,12.9614813968157,0.103563405573368,emoji,19
852,772,316,125,12.4498995979887,125,12.4498995979887,Ribosome,12.4498995979887,0.103531315922737,emoji,19
638,800,305,519,10.2469507659596,519,10.2469507659596,Ribosome,10.2469507659596,0.103431321680546,emoji,19
377,827,337,959,35.5246393366632,1331,22.0907220343745,Ribosome,35.5246393366632,0.103236190974712,emoji,19
467,465,221,822,37.9605057922046,135,8.83176086632785,Ribosome,37.9605057922046,0.103189401328564,emoji,19
288,110,127,,,1645,244.084001933761,,,0.103073872625828,emoji,19
175,785,314,1293,9.53939201416946,1293,9.53939201416946,Ribosome,9.53939201416946,0.103071108460426,emoji,19
299,493,273,914,40.2988833592198,66,15.0665191733194,Ribosome,24.7790233867277,0.10301685333252,emoji,19
73,698,292,1223,12.6885775404495,1193,10.3440804327886,Ribosome,12.6885775404495,0.102948822081089,emoji,19
413,904,430,781,90.785461391128,1054,87.7724330299668,Ribosome,90.785461391128,0.102807030081749,emoji,19
372,893,352,1233,9.69535971483266,1233,9.69535971483266,Ribosome,9.69535971483266,0.102784097194672,emoji,19
837,800,211,642,26.3058928759318,818,14.3527000944073,Ribosome,26.3058928759318,0.102699212729931,emoji,19
709,633,184,,,860,70.4982269280583,Ribosome,79.9624912068152,0.102018877863884,emoji,19
321,856,248,121,4.89897948556636,121,4.89897948556636,Ribosome,4.89897948556636,0.10194968432188,emoji,19
865,788,235,30,17.9443584449264,1397,12.369316876853,Ribosome,17.9443584449264,0.101925775408745,emoji,19
432,515,203,866,9.48683298050514,369,5.8309518948453,Ribosome,9.48683298050514,0.101853772997856,emoji,19
759,750,307,1439,36.0693775937429,1058,8.36660026534076,Ribosome,36.0693775937429,0.101829811930656,emoji,19
504,543,302,196,24.9198715887542,1264,13.6381816969859,Ribosome,24.9198715887542,0.101826295256615,emoji,19
