x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
839,791,200,1385,80.3056660516554,818,25.8843582110896,Ribosome,80.3056660516554,0.46336767077446,sphere,5
874,771,197,1241,46.5725240887801,1241,46.5725240887801,Ribosome,46.5725240887801,0.432321012020111,sphere,5
537,80,319,,,140,246.906865032141,,,0.419036269187927,sphere,5
913,745,192,803,66.8804904288239,561,31.5277655408689,Ribosome,66.8804904288239,0.417447417974472,sphere,5
414,124,323,,,252,167.191506961329,,,0.41514202952385,sphere,5
812,162,126,,,752,402.237492036732,,,0.392778247594833,sphere,5
443,765,387,433,78.3390068867356,1134,53.2259335286851,Ribosome,78.3390068867356,0.392331779003143,sphere,5
335,846,424,876,110.186206033242,1215,95.6817641977822,Ribosome,97.8008179924892,0.389806896448135,sphere,5
150,772,410,743,47.8434948556228,743,47.8434948556228,Ribosome,47.8434948556228,0.376999825239182,sphere,5
637,400,345,,,1357,192.117151759024,,,0.375638842582703,sphere,5
510,856,214,1304,38.3275357934736,590,32.8176781628439,Ribosome,38.3275357934736,0.374247491359711,sphere,5
651,294,151,,,749,210.176116626033,,,0.367379784584045,sphere,5
303,896,401,100,107.354552767919,346,87.4585616163449,Ribosome,107.354552767919,0.366659730672836,sphere,5
641,389,348,,,1357,202.832443164303,,,0.364432722330093,sphere,5
777,787,201,1175,78.3964284900786,402,36.8781778291716,Ribosome,78.3964284900786,0.364108473062515,sphere,5
451,40,367,,,252,264.986792123683,,,0.363792777061462,sphere,5
553,322,156,,,749,111.772089539384,,,0.361901432275772,sphere,5
669,57,278,,,140,345.266563686668,,,0.36090674996376,sphere,5
807,824,204,1408,41.2431812546026,402,37.7094152699296,Ribosome,41.2431812546026,0.357018381357193,sphere,5
385,513,189,630,85.7321409974112,367,23.0867927612304,Ribosome,85.7321409974112,0.355962127447128,sphere,5
832,372,304,,,477,334.967162569706,,,0.355282127857208,sphere,5
824,186,279,,,749,413.643566370855,,,0.353614002466202,sphere,5
874,81,118,,,752,491.904462268844,,,0.352363675832748,sphere,5
679,135,133,,,752,295.6619691472,,,0.350505739450455,sphere,5
909,793,305,1462,26.5706605111729,927,12.0830459735946,Ribosome,26.5706605111729,0.349521309137344,sphere,5
660,645,192,1616,142.66744548074,860,26.134268690744,Ribosome,142.66744548074,0.348772704601288,sphere,5
578,368,313,,,1431,147.343136928735,,,0.345667392015457,sphere,5
724,465,318,,,1113,210.107115538718,,,0.344567030668259,sphere,5
312,76,133,,,340,259.863425668177,,,0.342311769723892,sphere,5
805,783,204,37,110.684235553217,131,33.6303434416005,Ribosome,110.684235553217,0.340752243995667,sphere,5
592,91,131,,,752,263.759360023488,,,0.33976411819458,sphere,5
711,268,147,,,749,273.280076112402,,,0.33642789721489,sphere,5
445,48,338,,,252,247.768036679472,,,0.335910201072693,sphere,5
