200	791	839	0.46336767077445984	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
197	771	874	0.4323210120201111	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
319	80	537	0.41903626918792725	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
192	745	913	0.41744741797447205	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
323	124	414	0.4151420295238495	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
126	162	812	0.3927782475948334	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
387	765	443	0.3923317790031433	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
424	846	335	0.3898068964481354	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
410	772	150	0.3769998252391815	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
345	400	637	0.37563884258270264	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
214	856	510	0.3742474913597107	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
151	294	651	0.3673797845840454	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
401	896	303	0.3666597306728363	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
348	389	641	0.3644327223300934	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
201	787	777	0.36410847306251526	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
367	40	451	0.3637927770614624	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
156	322	553	0.3619014322757721	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
278	57	669	0.3609067499637604	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
204	824	807	0.357018381357193	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
189	513	385	0.3559621274471283	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
304	372	832	0.35528212785720825	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
279	186	824	0.3536140024662018	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
118	81	874	0.3523636758327484	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
133	135	679	0.3505057394504547	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
305	793	909	0.34952130913734436	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
192	645	660	0.34877270460128784	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
313	368	578	0.34566739201545715	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
318	465	724	0.34456703066825867	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
133	76	312	0.3423117697238922	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
204	783	805	0.3407522439956665	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
131	91	592	0.3397641181945801	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
147	268	711	0.3364278972148895	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
338	48	445	0.33591020107269287	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
130	165	873	0.3349136710166931	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
155	386	790	0.33450061082839966	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
132	130	663	0.3344170153141022	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
169	527	861	0.3339698016643524	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
116	41	779	0.33234143257141113	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
342	848	143	0.3321777880191803	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
141	161	549	0.3319346308708191	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
172	542	835	0.3314613401889801	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
270	55	857	0.33013495802879333	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
209	840	756	0.3297840356826782	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
330	576	658	0.3280410170555115	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
135	165	686	0.3278675973415375	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
423	822	323	0.3277539312839508	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
176	607	926	0.3277270197868347	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
202	357	263	0.3271505534648895	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
199	379	832	0.32676294445991516	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
125	17	312	0.3266869783401489	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
157	294	492	0.32608214020729065	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
295	253	665	0.3251855671405792	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
260	906	484	0.32472071051597595	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
380	498	280	0.32466405630111694	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
326	566	831	0.3246517479419708	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
284	186	915	0.32383182644844055	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
318	471	765	0.3230411410331726	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
347	421	641	0.32183438539505005	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
286	153	504	0.32156577706336975	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
387	895	846	0.32028746604919434	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
308	372	776	0.3196367025375366	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
278	337	69	0.3194817006587982	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
292	232	713	0.3193960189819336	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
319	762	454	0.31910404562950134	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
151	225	607	0.31893348693847656	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
429	837	317	0.31820589303970337	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
415	806	314	0.3174731433391571	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
408	910	837	0.3174646496772766	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
158	377	690	0.3174295127391815	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
198	712	662	0.31731703877449036	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
202	50	630	0.3169521391391754	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
401	900	330	0.31691962480545044	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
161	129	848	0.31638237833976746	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
277	26	600	0.3162539303302765	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
288	118	150	0.31584206223487854	/g/kosinski/vmaurer/ribosomePaper/templates_pytme_2k/sphere_5
