x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
839,791,201,642,39.560080889705,818,24.9198715887542,Ribosome,39.560080889705,0.380593836307526,emd3228,7
874,770,197,1370,63.4192399828317,1241,47.4973683481517,Ribosome,63.4192399828317,0.373878538608551,emd3228,7
776,787,205,680,121.305399714934,402,34.423828956117,Ribosome,121.305399714934,0.366807192564011,emd3228,7
334,847,425,150,141.127601836069,1215,96.2288937897553,Ribosome,113.885907820064,0.353053987026215,emd3228,7
451,42,361,,,252,261.132150452601,,,0.350602746009827,emd3228,7
150,773,410,743,48.0208288141719,743,48.0208288141719,Ribosome,48.0208288141719,0.344967275857925,emd3228,7
913,745,191,803,67.3349834781297,561,32.4499614791759,Ribosome,67.3349834781297,0.339684635400772,emd3228,7
312,77,132,,,752,259.171757720628,,,0.33569723367691,emd3228,7
804,782,201,649,68.4543643604993,131,36.0555127546399,Ribosome,48.9285192909003,0.335026353597641,emd3228,7
813,160,119,,,752,404.669000542419,,,0.332546830177307,emd3228,7
413,125,325,,,252,166.742316164794,,,0.331111580133438,emd3228,7
281,499,378,472,96.72641831475,955,56.7978872846517,Ribosome,96.72641831475,0.330845892429352,emd3228,7
435,58,335,,,252,235.894044011289,,,0.327045261859894,emd3228,7
311,16,126,,,340,314.545704151241,,,0.326869279146194,emd3228,7
592,91,129,,,752,264.054918530218,,,0.326757073402405,emd3228,7
315,837,430,1215,90.033327162779,1215,90.033327162779,Ribosome,90.033327162779,0.326617211103439,emd3228,7
327,18,121,,,752,307.397137267086,,,0.319844603538513,emd3228,7
834,905,389,793,62.8092349897688,1033,40.2740611312045,Ribosome,62.8092349897688,0.319391846656799,emd3228,7
931,709,189,561,46.357307945997,799,39.3700393700591,Ribosome,46.357307945997,0.319287240505219,emd3228,7
537,81,318,,,140,245.863783424888,,,0.318578332662582,emd3228,7
435,886,428,1053,82.1583836257749,781,77.5499838813652,Ribosome,82.1583836257749,0.316861718893051,emd3228,7
838,911,401,1019,103.121287811974,1033,53.1224999411737,Ribosome,103.121287811974,0.315744966268539,emd3228,7
686,166,137,,,752,285.043856274785,,,0.315026521682739,emd3228,7
323,824,420,969,118.334272296744,1215,82.8190799272728,Ribosome,118.334272296744,0.312461376190186,emd3228,7
312,808,412,991,84.2021377400835,1215,71.9583212700241,Ribosome,84.2021377400835,0.311005830764771,emd3228,7
483,782,389,888,58.4294446319662,878,49.6588360717406,Ribosome,58.4294446319662,0.309564739465714,emd3228,7
446,48,341,,,252,248.710675283551,,,0.309317916631699,emd3228,7
641,389,349,,,1357,203.032017179557,,,0.305410951375961,emd3228,7
640,421,351,,,1357,182.983605823035,,,0.305116772651672,emd3228,7
548,161,141,,,752,180.845237703402,,,0.304872423410416,emd3228,7
442,765,383,878,58.2923665671587,1134,50.1198563445667,Ribosome,58.2923665671587,0.303072810173035,emd3228,7
450,884,411,781,57.567351858497,781,57.567351858497,Ribosome,57.567351858497,0.301725953817368,emd3228,7
860,527,170,,,1457,205.752278237691,,,0.300195038318634,emd3228,7
311,796,410,1575,76.4787552199956,1215,72.9588925354545,Ribosome,76.4787552199956,0.297864884138107,emd3228,7
660,643,190,1616,144.450683625935,860,28.6181760425084,Ribosome,144.450683625935,0.297834008932114,emd3228,7
806,824,207,1363,83.0963296421689,402,35.2987251894456,Ribosome,83.0963296421689,0.297823905944824,emd3228,7
566,110,131,,,752,233.593664297643,,,0.297729045152664,emd3228,7
608,225,151,,,752,187.99202110728,,,0.296865046024323,emd3228,7
944,331,146,,,1457,394.560515003719,,,0.296611070632935,emd3228,7
