x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
459,682,204,833,24.3515913237718,850,22.0227155455452,Ribosome,24.3515913237718,0.763971149921417,emd3228,4
684,681,354,537,105.242576935383,1001,35.8189893771446,Ribosome,105.242576935383,0.655925929546356,emd3228,4
802,275,278,,,749,373.4287080555,,,0.63709419965744,emd3228,4
755,25,251,,,340,426.864147006984,,,0.627372980117798,emd3228,4
460,266,240,,,140,59.472682804797,,,0.623696208000183,emd3228,4
643,591,267,921,137.684421776757,1213,55.7404700374871,Ribosome,215.657135286547,0.614505290985107,emd3228,4
902,40,144,,,752,533.826750922057,,,0.612625241279602,emd3228,4
935,392,264,,,1457,326.490428649907,,,0.609721660614014,emd3228,4
622,820,326,1151,38.5356977359954,1026,18,Ribosome,38.5356977359954,0.609641134738922,emd3228,4
683,122,141,,,752,305.517593601416,,,0.606175601482391,emd3228,4
728,569,286,1479,118.24127874816,1219,114.507641666397,Ribosome,117.068356100186,0.604179382324219,emd3228,4
821,31,263,,,340,476.83225562036,,,0.603808760643005,emd3228,4
909,83,157,,,752,520.049997596385,,,0.603383779525757,emd3228,4
727,359,254,,,113,271.840026486167,,,0.601643025875092,emd3228,4
634,709,291,1259,130.896905998576,719,7.68114574786861,Ribosome,158.848984888164,0.597607970237732,emd3228,4
894,299,251,,,1457,418.266661353735,,,0.591888844966888,emd3228,4
514,223,275,,,140,121.412519947491,,,0.591796159744263,emd3228,4
930,634,294,1311,134.141716106512,175,89.1010662113535,Ribosome,134.141716106512,0.591583371162415,emd3228,4
938,461,267,,,1457,258.818469201871,,,0.588986217975617,emd3228,4
848,421,266,,,1120,293.213232989236,,,0.588882207870483,emd3228,4
757,49,253,,,340,413.745090605315,,,0.586962103843689,emd3228,4
232,681,269,1623,20.9045449603669,774,12.5698050899765,Ribosome,20.9045449603669,0.586915075778961,emd3228,4
789,64,226,,,340,427.517251113917,,,0.585677981376648,emd3228,4
850,283,239,,,745,410.746880694181,,,0.585526347160339,emd3228,4
