x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
683,680,353,1049,100.583298812477,1001,35.3270434653114,Ribosome,158.395075681032,0.363982677459717,ha,14
458,681,204,833,23.8537208837531,850,21.4709105535839,Ribosome,23.8537208837531,0.331648707389832,ha,14
873,770,197,56,89.7440805847383,1241,47.3392015141785,Ribosome,89.7440805847383,0.278711289167404,ha,14
913,744,193,561,30.5286750449475,561,30.5286750449475,Ribosome,30.5286750449475,0.277086973190308,ha,14
776,786,204,572,64.0234332100365,1275,35.6931365951495,Ribosome,64.0234332100365,0.276039183139801,ha,14
335,845,426,1278,139.992856960632,1215,97.0463806640928,Ribosome,107.30330842989,0.272216945886612,ha,14
149,773,411,743,48.9285192909003,743,48.9285192909003,Ribosome,48.9285192909003,0.268416523933411,ha,14
434,59,333,,,252,234.303222342331,,,0.256179422140121,ha,14
838,791,201,642,39.319206502675,818,24.8193472919817,Ribosome,39.319206502675,0.253094285726547,ha,14
312,804,412,1017,103.990384170845,1215,72.7873615403114,Ribosome,82.3528991596532,0.249353751540184,ha,14
414,124,325,,,252,167.764716195033,,,0.241023123264313,ha,14
804,783,200,402,48.7647413609464,131,37.3363094051889,Ribosome,48.7647413609464,0.238453239202499,ha,14
280,497,375,472,97.3344748791506,955,53.497663500381,Ribosome,97.3344748791506,0.232374384999275,ha,14
450,41,356,,,252,260.294064473242,,,0.230282828211784,ha,14
445,890,402,1589,62.497999967999,781,50.2195181179589,Ribosome,50.2195181179589,0.226387113332748,ha,14
536,79,317,,,140,246.805591508782,,,0.223500639200211,ha,14
807,824,205,1408,40.6201920231798,402,37.1618083521241,Ribosome,40.6201920231798,0.223195105791092,ha,14
639,388,352,,,1357,202.898989647558,,,0.222908213734627,ha,14
662,709,198,1267,33.8526217596215,554,19.0262975904404,Ribosome,107.037376649468,0.217367574572563,ha,14
330,18,126,,,752,305.592866408887,,,0.214901000261307,ha,14
660,644,190,1616,143.725432683294,860,28.1780056072107,Ribosome,143.725432683294,0.213653475046158,ha,14
312,75,132,,,752,260.9022805573,,,0.212538942694664,ha,14
316,17,100,,,752,316.31945877546,,,0.211303234100342,ha,14
755,839,209,680,71.7077401679902,572,34.117444218464,Ribosome,71.7077401679902,0.208556547760963,ha,14
