x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
230,281,319,,,362,164.669365699878,,,0.522724568843842,emoji,2
720,755,356,994,36.2353418639869,1034,28.2488937836511,Ribosome,36.2353418639869,0.522651195526123,emoji,2
509,583,347,1568,36.6196668472011,1568,36.6196668472011,Ribosome,36.6196668472011,0.515001595020294,emoji,2
692,855,244,1237,36.9323706252388,396,14.3527000944073,Ribosome,36.9323706252388,0.499623745679855,emoji,2
34,42,295,,,252,440.85031473279,,,0.498568296432495,emoji,2
90,17,310,,,252,412.054608031508,,,0.495828688144684,emoji,2
725,717,244,145,72.4292758489273,584,29.6816441593117,Ribosome,72.4292758489273,0.494302481412888,emoji,2
63,15,310,,,252,434.094459766535,,,0.493759214878082,emoji,2
441,676,338,1540,17.7482393492989,880,16.7928556237467,Ribosome,17.7482393492989,0.493400365114212,emoji,2
157,897,401,901,48.9693781867812,901,48.9693781867812,Ribosome,48.9693781867812,0.490881651639938,emoji,2
336,170,314,,,252,137.098504732911,,,0.490784764289856,emoji,2
154,250,226,,,1400,238.45544657231,,,0.490342706441879,emoji,2
277,478,347,955,27.7488738510232,955,27.7488738510232,Ribosome,38.2883794381533,0.489564090967178,emoji,2
444,867,58,1486,170.249816446303,1486,170.249816446303,Ribosome,170.249816446303,0.486878305673599,emoji,2
936,889,243,19,34.4963766213207,1627,26.1916017074176,Ribosome,34.4963766213207,0.484458148479462,emoji,2
105,331,227,,,1599,219.774884825359,,,0.481147289276123,emoji,2
308,734,369,1017,26.4386081328046,1017,26.4386081328046,Ribosome,26.4386081328046,0.480816632509232,emoji,2
423,289,269,140,13.9283882771841,140,13.9283882771841,Ribosome,13.9283882771841,0.477412968873978,emoji,2
816,333,270,,,339,354.295074761138,,,0.475574254989624,emoji,2
670,341,318,,,1498,240.476610089214,,,0.474823653697968,emoji,2
792,423,321,,,477,276.182910405405,,,0.473880559206009,emoji,2
195,868,256,166,35.4400902933387,915,23.43074902772,Ribosome,35.4400902933387,0.473511874675751,emoji,2
398,294,89,,,752,89.2748564826626,,,0.472343325614929,emoji,2
