x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
415,124,325,,,252,167.839208768392,,,0.623303472995758,emd3228,5
872,770,198,1241,46.8721665810319,1241,46.8721665810319,Ribosome,46.8721665810319,0.579499006271362,emd3228,5
458,683,206,1221,76.249590162833,833,22.293496809608,Ribosome,76.249590162833,0.570753872394562,emd3228,5
553,325,156,,,749,111.973211081937,,,0.565580725669861,emd3228,5
807,825,206,1363,82.981925742899,402,36.8917334913934,Ribosome,82.981925742899,0.550496816635132,emd3228,5
436,59,332,,,252,234.343764585278,,,0.549503743648529,emd3228,5
685,681,355,1059,45.0222167379617,1001,36.8917334913934,Ribosome,45.0222167379617,0.542214691638947,emd3228,5
386,513,188,514,59.7411081249754,367,24.1867732448956,Ribosome,59.7411081249754,0.538914859294891,emd3228,5
712,270,149,,,749,273.68047062222,,,0.535521030426025,emd3228,5
314,804,414,1010,96.7729300992793,1215,75.352504935138,Ribosome,96.7729300992793,0.534048914909363,emd3228,5
859,148,247,,,749,452.700784183107,,,0.530082941055298,emd3228,5
724,466,317,,,1113,209.081323890968,,,0.529859185218811,emd3228,5
936,393,262,,,1457,325.339822339658,,,0.528935074806213,emd3228,5
449,41,364,,,252,262.682317638626,,,0.52803361415863,emd3228,5
661,711,199,814,85.9883713068227,554,18.2208671582886,Ribosome,85.9883713068227,0.527052581310272,emd3228,5
936,106,226,,,749,536.917125821109,,,0.526996970176697,emd3228,5
287,111,139,,,1645,240.850576084011,,,0.526342332363129,emd3228,5
913,742,194,803,68.6148671936338,561,29.5465734053883,Ribosome,68.6148671936338,0.525469720363617,emd3228,5
836,22,263,,,340,494.07388111496,,,0.525047898292542,emd3228,5
435,879,398,1054,50.7247474118896,781,49.8096376216491,Ribosome,50.7247474118896,0.522649228572846,emd3228,5
849,284,238,,,745,409.445967131196,,,0.522419989109039,emd3228,5
821,30,264,,,340,477.555232407729,,,0.52065235376358,emd3228,5
497,352,293,,,1182,82.6680107417615,,,0.519794642925263,emd3228,5
106,430,321,1145,155.955121749816,1217,145.189531303052,Ribosome,155.955121749816,0.517876744270325,emd3228,5
638,623,311,1490,62.3297681689897,214,35.0713558335004,Ribosome,62.3297681689897,0.517648816108704,emd3228,5
153,770,412,891,86.4233764672499,743,49.8598034492716,Ribosome,86.4233764672499,0.517367362976074,emd3228,5
817,30,221,,,340,469.261121338642,,,0.516901135444641,emd3228,5
638,219,249,,,749,227.609314396402,,,0.516772150993347,emd3228,5
326,328,246,670,132.559420638444,1121,56.5420197729087,Ribosome,132.559420638444,0.516023755073547,emd3228,5
841,396,250,,,477,316.060120863104,,,0.515843272209168,emd3228,5
668,57,278,,,140,344.517053278934,,,0.51515257358551,emd3228,5
805,784,204,1408,75.8485332752058,131,34.0293990543471,Ribosome,75.8485332752058,0.514576137065888,emd3228,5
495,253,255,,,140,91.4877040918614,,,0.514422237873077,emd3228,5
803,275,283,,,745,375.614163737205,,,0.513066947460175,emd3228,5
20,594,304,1403,230.1608133458,190,61.3595958265698,Ribosome,230.1608133458,0.512966156005859,emd3228,5
536,79,320,,,140,247.442922711481,,,0.512837648391724,emd3228,5
350,208,194,,,1645,119.891617722008,,,0.512471497058868,emd3228,5
839,789,203,1370,41.641325627314,818,23.6008474424119,Ribosome,41.641325627314,0.512050867080689,emd3228,5
730,42,262,,,340,399.111513239095,,,0.512030780315399,emd3228,5
755,839,210,680,71.1125867902441,572,33.4813380855664,Ribosome,71.1125867902441,0.51172536611557,emd3228,5
768,589,299,,,477,112.521109130687,Ribosome,203.327322315522,0.511697351932526,emd3228,5
832,904,390,1459,59.8832196863195,1033,40.8411557133243,Ribosome,61.8789140176199,0.511340439319611,emd3228,5
456,354,281,248,96.1977130705299,1182,44.8441746495573,Ribosome,96.1977130705299,0.511203527450562,emd3228,5
705,395,273,,,339,237.947473195241,,,0.511048018932343,emd3228,5
499,311,190,,,749,56.1248608016091,,,0.5101358294487,emd3228,5
903,428,263,,,1457,290.456537196187,,,0.509763956069946,emd3228,5
930,80,168,,,752,540.269377255458,,,0.509540975093842,emd3228,5
927,336,273,,,1457,382.785840908464,,,0.509380400180817,emd3228,5
835,908,408,793,76.5114370535543,1033,59.0677577024894,Ribosome,104.216121593542,0.509191155433655,emd3228,5
604,82,167,,,752,275.416048915091,,,0.507307589054108,emd3228,5
847,421,268,,,1120,292.825886833798,,,0.507293522357941,emd3228,5
520,50,225,,,140,262.689931287821,,,0.506910741329193,emd3228,5
323,822,425,126,95.9062041788747,1215,87.2123844416606,Ribosome,95.9062041788747,0.506532192230225,emd3228,5
728,572,281,1219,111.004504413109,1219,111.004504413109,Ribosome,111.004504413109,0.506480813026428,emd3228,5
897,563,273,,,1386,158.335087709579,,,0.506260454654694,emd3228,5
790,35,248,,,340,447.384621997672,,,0.505744576454163,emd3228,5
890,439,268,,,1457,281.172544890144,,,0.505158543586731,emd3228,5
