x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
874,771,197,1241,46.5725240887801,1241,46.5725240887801,Ribosome,46.5725240887801,0.635201394557953,sphere,5
839,791,201,642,39.560080889705,818,24.9198715887542,Ribosome,39.560080889705,0.626483142375946,sphere,5
414,125,325,,,252,166.811270602439,,,0.602615535259247,sphere,5
537,81,319,,,140,246.077223651438,,,0.598073303699493,sphere,5
812,163,127,,,752,401.787257139895,,,0.578109800815582,sphere,5
637,401,345,,,1357,191.473235727608,,,0.562023937702179,sphere,5
151,772,410,435,74.0135122798533,743,47.9374592568275,Ribosome,74.0135122798533,0.554519057273865,sphere,5
444,765,387,1044,58.7026404857567,1134,52.8015151297764,Ribosome,58.7026404857567,0.539550602436066,sphere,5
913,745,193,803,66.4379409674924,561,30.6104557300279,Ribosome,66.4379409674924,0.538043677806854,sphere,5
304,896,402,1184,90.4765162901402,346,88.684835231284,Ribosome,108.494239478417,0.535841166973114,sphere,5
324,822,422,977,129.976921028312,1215,85.0058821494137,Ribosome,104.565768777358,0.533300399780273,sphere,5
874,81,119,,,752,491.801789342007,,,0.522333264350891,sphere,5
641,390,348,,,1357,202.168246764916,,,0.520977318286896,sphere,5
807,825,204,1408,40.4969134626332,402,37.9605057922046,Ribosome,40.4969134626332,0.52002215385437,sphere,5
553,323,157,,,749,111.619890700538,,,0.511325716972351,sphere,5
578,369,313,,,1431,146.925151012344,,,0.509914636611939,sphere,5
651,295,152,,,749,209.93808611112,,,0.506589651107788,sphere,5
510,856,215,590,31.9687347262916,590,31.9687347262916,Ribosome,31.9687347262916,0.505408823490143,sphere,5
832,373,304,,,477,334.038919888087,,,0.501394331455231,sphere,5
679,136,134,,,752,294.981355343011,,,0.500917792320252,sphere,5
669,58,279,,,140,344.643293856126,,,0.500758349895477,sphere,5
777,787,202,572,64.9692234831232,402,36.2353418639869,Ribosome,64.9692234831232,0.495113700628281,sphere,5
336,846,424,77,105.621967412087,1215,96.2185013393994,Ribosome,105.621967412087,0.492355436086655,sphere,5
452,42,365,,,252,262.649957167329,,,0.491721570491791,sphere,5
837,910,408,1019,105.985848111906,1033,59.5734840344259,Ribosome,105.985848111906,0.490915983915329,sphere,5
641,422,348,,,1357,182.537667345674,,,0.48540672659874,sphere,5
331,900,401,530,88.1476034841561,1233,73.3552997403732,Ribosome,73.3552997403732,0.485289573669434,sphere,5
436,59,333,,,252,234.584739486609,,,0.483292698860169,sphere,5
724,465,318,,,1113,210.107115538718,,,0.481850296258926,sphere,5
861,526,170,,,1457,206.397674405503,,,0.479790717363358,sphere,5
687,166,135,,,752,286.148562813095,,,0.479319989681244,sphere,5
386,513,190,514,58.591808301161,367,22.8254244210267,Ribosome,58.591808301161,0.478644132614136,sphere,5
693,624,330,1507,158.306664420674,1113,64.4748012792595,Ribosome,158.306664420674,0.478209942579269,sphere,5
767,51,234,,,340,417.854041502532,,,0.477691799402237,sphere,5
480,590,308,513,10.4403065089106,513,10.4403065089106,Ribosome,10.4403065089106,0.474746555089951,sphere,5
857,56,270,,,340,494.840378303954,,,0.474662810564041,sphere,5
909,793,305,1462,26.5706605111729,927,12.0830459735946,Ribosome,26.5706605111729,0.474227041006088,sphere,5
313,77,134,,,340,258.329247279513,,,0.473733276128769,sphere,5
663,708,201,814,89.044932477935,554,16.0312195418814,Ribosome,89.044932477935,0.473564267158508,sphere,5
926,607,178,,,1457,120.258055863214,,,0.469684392213821,sphere,5
754,196,138,,,749,335.058203898964,,,0.468230456113815,sphere,5
455,762,319,1072,24.5967477524977,1100,16.7630546142402,Ribosome,24.5967477524977,0.467732727527618,sphere,5
492,295,158,,,752,56.4092191046818,,,0.467615634202957,sphere,5
790,387,156,,,113,303.186411304992,,,0.466822296380997,sphere,5
465,82,203,,,140,219.551816207473,,,0.465111911296845,sphere,5
779,42,117,,,752,432.144651708198,,,0.464967578649521,sphere,5
624,292,244,,,749,192.54090474494,,,0.463012337684631,sphere,5
835,542,173,,,99,196.415376180176,,,0.460885554552078,sphere,5
846,895,387,1033,44.4297197830461,1033,44.4297197830461,Ribosome,44.4297197830461,0.460113435983658,sphere,5
549,162,143,,,752,180.391241472528,,,0.459801733493805,sphere,5
937,738,300,1311,30.3809150619266,324,9.69535971483266,Ribosome,30.3809150619266,0.457636117935181,sphere,5
312,800,416,1141,102.888288935136,1215,77.3692445355388,Ribosome,102.888288935136,0.457591652870178,sphere,5
772,292,259,,,745,336.823395861986,,,0.457306504249573,sphere,5
658,576,331,1137,89.8665677546439,214,89.8498747912316,Ribosome,89.8665677546439,0.457278221845627,sphere,5
805,783,205,402,46.9893604978829,131,32.7108544675923,Ribosome,46.9893604978829,0.456934034824371,sphere,5
468,94,236,,,140,201.853907566834,,,0.456484287977219,sphere,5
255,579,265,1115,52.1536192416212,273,18.9208879284245,Ribosome,52.1536192416212,0.455273061990738,sphere,5
604,81,169,,,752,276.204634284076,,,0.454876184463501,sphere,5
665,254,295,,,749,256.72942955571,,,0.454380571842194,sphere,5
713,233,292,,,749,302.975246513638,,,0.454371631145477,sphere,5
596,195,266,,,140,206.630104292671,,,0.454066395759583,sphere,5
456,175,262,,,140,119.297946336054,,,0.453747779130936,sphere,5
92,871,328,1455,42.2137418384109,882,17.0293863659264,Ribosome,42.2137418384109,0.452119737863541,sphere,5
846,774,226,1410,45.7383865041171,620,23.1516738055805,Ribosome,45.7383865041171,0.451837807893753,sphere,5
578,654,318,1319,48.6415460280612,1149,12.5698050899765,Ribosome,48.6415460280612,0.450374096632004,sphere,5
756,840,210,53,67.1267457873536,572,34.5687720348872,Ribosome,67.1267457873536,0.449375361204147,sphere,5
528,64,137,,,752,255.878877596413,,,0.449088931083679,sphere,5
711,269,148,,,749,272.98717918613,,,0.44869127869606,sphere,5
401,241,287,,,252,44.3959457608462,,,0.448625206947327,sphere,5
660,644,193,1616,143.234074158351,860,25.7875939164553,Ribosome,143.234074158351,0.448469430208206,sphere,5
616,618,365,422,109.316055545377,1137,40.7921561087423,Ribosome,109.316055545377,0.448334157466888,sphere,5
790,449,314,,,477,250.035997408373,,,0.448293417692184,sphere,5
484,906,260,222,24.9198715887542,222,24.9198715887542,Ribosome,24.9198715887542,0.448150217533112,sphere,5
288,112,138,,,1645,239.737356288085,,,0.448049873113632,sphere,5
692,394,250,,,113,222.820555604729,,,0.44773206114769,sphere,5
264,358,203,863,97.1236325515062,748,83.7436564761774,Ribosome,97.1236325515062,0.446250706911087,sphere,5
71,224,307,,,1617,312.900942791804,,,0.445724636316299,sphere,5
281,498,380,1077,74.4244583453585,955,58.6259328283994,Ribosome,89.8164795569276,0.445279389619827,sphere,5
840,842,292,574,20.976176963403,1369,15.8113883008419,Ribosome,20.976176963403,0.445225119590759,sphere,5
663,269,150,,,749,225.986725273853,,,0.444928735494614,sphere,5
868,196,286,,,749,453.224006425079,,,0.444812268018723,sphere,5
770,453,164,,,860,241.352439391028,,,0.444185435771942,sphere,5
447,48,342,,,252,249.152563703447,,,0.443652212619782,sphere,5
802,145,251,,,749,403.045903092936,,,0.443006336688995,sphere,5
835,404,216,,,764,309.029124841009,,,0.442988306283951,sphere,5
799,101,457,,,140,470.80569240399,,,0.442712426185608,sphere,5
873,166,131,,,749,457.101739222244,,,0.442444890737534,sphere,5
373,237,219,,,140,76.6941979552561,,,0.442286014556885,sphere,5
488,46,205,,,140,258.7005991489,,,0.442227691411972,sphere,5
451,342,289,,,722,46.1519230368573,,,0.441924721002579,sphere,5
855,262,477,,,1051,474.899989471468,,,0.441923707723618,sphere,5
755,244,277,,,749,333.637527865197,,,0.441423118114471,sphere,5
832,380,200,,,764,331.140453584276,,,0.441413402557373,sphere,5
551,421,307,,,1498,102.893148459944,,,0.441401988267899,sphere,5
761,452,307,,,1219,235.327431465182,,,0.441010117530823,sphere,5
478,343,165,,,1227,41.7013189239861,,,0.440970629453659,sphere,5
737,92,252,,,340,372.670095392694,,,0.440883845090866,sphere,5
