x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
841,906,396,793,72.6223106214612,1033,49.0407993409569,Ribosome,72.6223106214612,0.335564136505127,emd3228,16
444,884,416,1273,82.0609529557146,781,63.5688603012513,Ribosome,82.0609529557146,0.33303701877594,emd3228,16
873,737,194,1397,68.0955211449329,99,41.7731971484109,Ribosome,68.0955211449329,0.270919889211655,emd3228,16
321,15,108,,,752,314.599745708734,,,0.263200014829636,emd3228,16
764,699,197,59,128.132743668432,913,72.0138875495553,Ribosome,128.132743668432,0.256164491176605,emd3228,16
799,621,184,,,1620,131.738377096425,,,0.250707060098648,emd3228,16
151,777,402,435,66.1588996280924,743,41.4125584816973,Ribosome,66.1588996280924,0.250371366739273,emd3228,16
439,67,322,,,252,224.88663810907,,,0.244089052081108,emd3228,16
331,98,129,,,752,232.475805192713,,,0.241012126207352,emd3228,16
355,826,403,485,88.5550676133218,1636,74.8732261893395,Ribosome,88.5550676133218,0.240809097886086,emd3228,16
812,754,201,139,73.6206492772239,653,35.5246393366632,Ribosome,73.6206492772239,0.231976583600044,emd3228,16
275,502,369,472,92.7038294786143,955,48.6004115208915,Ribosome,92.7038294786143,0.231304466724396,emd3228,16
316,802,422,437,124.249748490691,1215,83.7257427557379,Ribosome,120.9049213225,0.220358684659004,emd3228,16
641,430,346,,,1051,177.457037054043,,,0.218314468860626,emd3228,16
312,802,407,1295,112.627705294923,1215,68.8839603971781,Ribosome,106.681769764098,0.217438608407974,emd3228,16
330,844,425,875,112.809574061779,1215,93.4291175169711,Ribosome,114.651646303051,0.213420212268829,emd3228,16
306,17,132,,,340,314.536166441953,,,0.211767196655273,emd3228,16
325,899,399,530,89.1122887148568,1233,75.4983443527075,Ribosome,101.094015648801,0.203385815024376,emd3228,16
489,783,390,878,52.4976189936268,878,52.4976189936268,Ribosome,52.4976189936268,0.203331530094147,emd3228,16
224,850,411,1018,72.4223722339996,346,49.6789693934969,Ribosome,84.9352694703443,0.201313823461533,emd3228,16
859,704,206,99,37.3363094051889,99,37.3363094051889,Ribosome,37.3363094051889,0.201173454523087,emd3228,16
448,44,354,,,252,256.515106767613,,,0.192385867238045,emd3228,16
640,392,350,,,1357,200.531792990538,,,0.190984845161438,emd3228,16
