x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
775,787,203,727,48.2182538049648,402,35.665109000254,Ribosome,48.2182538049648,0.425961166620255,emoji,8
311,78,135,,,340,258.213090295593,,,0.396952569484711,emoji,8
451,43,362,,,252,260.534066870342,,,0.390504688024521,emoji,8
149,774,408,,,743,46.1952378498044,,,0.384034901857376,emoji,8
436,886,426,,,781,75.3458691634784,,,0.378627151250839,emoji,8
279,500,374,,,955,52.9622507074615,,,0.374233216047287,emoji,8
315,837,431,,,1215,90.9560333347931,,,0.37187859416008,emoji,8
834,906,390,1033,41.2310562561766,1033,41.2310562561766,Ribosome,41.2310562561766,0.363767802715302,emoji,8
874,771,199,,,1241,45.9238500128201,,,0.363079607486725,emoji,8
334,848,429,,,1215,99.7647232241938,,,0.359190225601196,emoji,8
434,63,330,,,252,229.741158698219,,,0.358323931694031,emoji,8
813,161,122,,,752,403.961631841441,,,0.355084627866745,emoji,8
483,784,390,878,49.2442890089805,878,49.2442890089805,Ribosome,49.2442890089805,0.351612001657486,emoji,8
839,792,201,,,818,24.6981780704569,,,0.351464956998825,emoji,8
838,910,408,,,1033,59.7996655509042,,,0.349040061235428,emoji,8
843,894,388,1043,86.3770802933278,1033,44.1474801092882,Ribosome,86.3770802933278,0.347588330507278,emoji,8
640,424,350,,,1357,181.077331546497,,,0.347208619117737,emoji,8
536,82,319,,,140,244.732507035743,,,0.345499396324158,emoji,8
323,824,420,,,1215,82.8190799272728,,,0.344704180955887,emoji,8
29,908,285,,,1446,53.084837759948,,,0.341819226741791,emoji,8
641,388,354,,,1357,204.763277957743,,,0.341466188430786,emoji,8
322,116,137,,,752,220.168117582905,,,0.336869299411774,emoji,8
913,745,195,,,561,28.7923600977759,,,0.33624929189682,emoji,8
445,49,339,,,252,247.068816324521,,,0.336148977279663,emoji,8
862,911,432,,,942,88.3459110542191,,,0.335746556520462,emoji,8
24,907,307,,,1446,40.9389789809174,,,0.335626155138016,emoji,8
310,17,126,,,340,314.03980639403,,,0.333774536848068,emoji,8
604,31,122,,,752,320.933014817734,,,0.330146998167038,emoji,8
34,908,271,,,7,58.7026404857567,,,0.329824358224869,emoji,8
592,91,128,,,752,264.208251195908,,,0.328342139720917,emoji,8
328,18,126,,,752,306.29887365121,,,0.324547857046127,emoji,8
313,804,416,,,1215,76.7528501099471,,,0.323679894208908,emoji,8
520,214,326,,,140,144.017360064681,,,0.319918841123581,emoji,8
926,605,179,,,1457,121.667579905248,,,0.318273335695267,emoji,8
931,710,191,,,799,37.1618083521241,,,0.316160976886749,emoji,8
